Review #,Review,product,delivery,price,service,explanation
188,sakto yung kulay at completo yung items ang ganda ng bra worth it po,1,0,1,0,
189,ganda po sakto sya hehehe sa uulitin po order ulit ako gehehe,1,0,0,0,
190,idk yt maganda yung pag kaka package nya luv it thank you seller kaso lng basa yung naka wrap sa kanya sa ibabaw lng nmn,1,0,0,1,
191,none tama nmn ung dumatingkaso d tulad sa pictures na nag pinkish syawla nmn nngyaripero salamat parin kay seller at kay kua rider,1,0,0,1,
192,1010 goods naman lahat ng na order ko kaso yung eyeshadow may crack ng onte yung case pero okay panaman siya thanks to seller na laging naka update and reply sa mga messages ko,1,0,0,1,
193,photos and videos are not related maganda siya mabango kaso ang prob lang is wala siyang pang scoop akala ko meron but its okay magande texture niya kaso wala lang talagang pang scoop ang unhygienic lang for me hahwvajajahwhwiwwbsnalalalalababsnsnsnanajajanansjskakakakajaklaallalamanwelcome,1,0,0,0,
194,okay naman yung product and packaging kaso may isang shade na mali instead na 2 burgandy yung ibigay iisa lang then 1 pink na yung isa next time po paki double check yung orders thank you,1,0,0,1,
195,okay naman kaso pink po order ko e btw thank youuu pa rin kasi piso lang bili ko sa kanya plus shipping fee 38 pesos,0,0,0,0,
196,ayos lang yong item same sa dati nadisappoint lang ako kasi nagleak sya nkabuble wrap nman kaso hindi nman inayos pagkawrap nya nkaopen pa sya,1,0,0,0,
197,maganda naman at maayus naman lahat kaso yung conditioner parang fake  pero ok lang worth naman sa price lahat thanks seller,1,0,1,0,
198,received n po lht ng item good quality nmn kaso yung inorder ko n black face mask walang box baka nakalimutan i pack  thanks seller and shoppee,1,0,0,1,
199,5 star sana kaso maling color ng lipbalm dumatingpero okay langsana next time tama na,0,0,0,0,
200,maganda naman siya kaso same lang ng kulay nung burnt at burgandy walang pinagkaiba,1,0,0,0,
201,mabango sya kaso color tan ang inorder color plum ang dumating,1,0,0,0,
202,good complete order nman ang dumating sakin and okay nman ang product kaso nga lang medyo matagal ang delivery,1,1,0,0,
203,good quality mabilis at complete po noong dumating sa akin ang kaso ay color brown yung dumating sakin na eyebrow gel yung pinili ko po ay color black,1,1,0,0,
204,thank you seller hindi talaga saken toh nag pabili lang kawork ko kasi meron na ako ang ganda gamitin magaan sa mata sa uulitin,1,0,0,1,
205,maganda sya mascara and the beauty blender kaso yung sa eye liner parang tuyo,1,0,0,0,
206,dito napo yong order ko salamat po ang ganda lahat kaso kulng lng ng isang item conceler,1,0,0,0,
207,it would be 5star kaso i thought waterproof siya pero hindi kahit na tuyo na siya pag na smudge mo siya may sasamang ink nvm maayos naman shipping,1,1,0,0,
208,45 its good yung brown gusto ko kaso yung black may damage medyo nakabaluktot pero okay lang kasi pwede pa rin magamit pero yung pagkakalagay di ko gusto,1,0,0,0,
209,goods yung items kaso pinag antay ako ng rider sa tapat ng bank ng 40minsnag lagay lang ako ng limit kase super tagal tapos no updates nag call sya again pero gabe na kaya diko nadin sinagot sana dina maulet sa iba pang buyer,0,1,0,1,
210,good recieved my order thank you seller for fast delivery maganda sya kaso wrong color ang narecieved ko thank you shopee at kay kuya ngdeliver,1,1,0,1,
211,good okay na sana kaso mali ang color na dumating hindi na natry pero sana maayos thanyouuu more blessing to come godbless,0,1,0,0,
212,super cute kaso baho prang amoy sunog na wire hahahahaha pictures not related for ratings only,1,0,0,0,
213,dko sure ok nman xa mabilis lng shipping and all item is good no damage kaso medyo di lng halata ung kulay kumpara sa pic but thank u,1,1,0,0,
214,mgnda nmn cya kaso ung packaging lng d mn lng nka bubble wrap buti nlng d nmn na damage or nabsag ang dumi pa ng package nya sa labas,0,0,0,0,
215,maayos po ang pagkakabalot mabilis din mag ship kaso po bakit paramg may punit di ko sure kung bawas or factory defect e anyway thank you pomaganda nmn,1,1,0,0,
216,ok naman siya kaso missing ng isang item nareceive ko,0,0,0,0,
217,nice quality madali mapunit pero okay na waiting na ako sa reorder ko kung paano nakarating sa bahay worth ittt kaso bitin sa wall hahahaha,1,0,0,0,
218,low quality maganda sya ung color its so cute nung ginamit ko nagustuhan ko kaso naputol agd ung pang ipit ehh,1,0,0,0,
219,poor ganda sana kaso basag yung isang pen but its okay cant expect anything for cheap price,1,0,1,0,
220,sana mtgl syang mlubt ngustohan ng anak ko salamt po seller,1,0,0,0,
221,bilis dumating super kaso ampanget nung packaging halos bukas na yung box tapos nagsstuck dun sa clip yong bottom part nong lens pero ayos naman siguro waha thanks,1,1,0,0,
222,good condition mabilis shipped item is secure and complete although maganda ung item sorry ang bilis nya tlga m lowbat wala 2 hrs gamit pag manonood ng video lowbat agad kahit mabilis m full charge hirap pag need lagi i charge ibrought this to my son para mapanooran nya kaso,1,1,0,0,
223,malaki sya maganda happy nmn ang bebe ko kaso ang bilis po malowbat at my unting gasgas yung camera pero ang ganda nmn pwde na din sa price  thankyou ang bilis madeliver,1,1,1,0,
224,ok second order ko ito and wala akong masabi kasi very responsive very clear ang display and super loud and clear ang sound very good ang battery tumatagal talaga walang kahit anong issue appearance looks very good din first order ko madaming issue kaso di na pala pwede ibalik kpag,1,0,0,1,
225,it arrived on time kinda disappointed coz i hinted the seller of what i want and its my birthday gift for myself and yet i have this anyway random naman kaso yung packaging di maganda ni hindi nakabubble wrap yung mouse buti gumagana ng maayos,1,1,0,0,
226,maganda yong item na order ko mouse at headset kaso ang problema yong sa mystery item ayos yong mouse pad ang ganda kaso yong air pod sana wag na kayo mag lagay ng ganun di kasi nagana kawawa nmn yong order lang ay ganun sayang ang pera nila,1,0,1,0,
227,okay naman yung dumating na product kaso parang di mystery pouch,0,0,0,0,
228,anime design which what i prefer maganda namqn yung product at sulit para sa price kahit random item lang 5 star sana kaso mouse pad ulit nakuha sana ibang item nalang haha,1,0,1,0,
229,kala ko ear buds o head set kaso hindi pala mouse pad pa din ang dumating,0,0,0,0,
230,order q si sasuke at naruto kaso dumating si naruto lang ok naman sana kaso lng sana nagpm si seller kung walang stock ng order q all goods nman po thanks sa uulitin,0,0,0,1,
231,good 810 all goods naman yung product sulit na sa price nya kaso 610 ang rate ko sa packaging nya dahil walang nakalagay na fragile kaya ang nangyari yung box ng ring light eh mga butas buti na lng talaga hnd na damage yung lamanyung stand nya meron konting deformation,1,0,1,0,
232,mabilis ang delivery kaso di masyado protektado yung item nareceive ko yung stand na may kupi na ok naman ring light walang basag working naman sana next time bago nyo ideliver i check nyo muna kung may defect kung di ko lang kailangan agad i return ko sana,1,1,0,1,
233,okay na po sana kaso may basag po sa may ring light at nung na received ko po sya yong box po nung ring light nayupi na po pati po yong stand may yupi din po sa baba okay na din po kaso sana next time po hindi na po,1,0,0,0,
234,super tagal nya dumating pero understood naman since 1111 ko sya pinurchase pagdating nya may butas na pero feel ko fault na ng courier kaso di ako magaassume maganda naman quality for the price di sya super wobbly nakakakaba lang talaga yung pagmove ng ringlight pero ok naman bet ko,1,1,1,0,
235,gumagana po cya kaso may defect po sa stand may yupi poewan ko kng sino yung may kasalan yung seller po ba or during shipment nitosana next time lagyan nyo ng fragile buti nlng naayos at naagapan pa at d ko nakita wla palang adapter na ksma pero ok lng,1,0,0,0,
236,4 star lang uke naman ung products nya kaso hnd ganung ka secured ung items nya pwdng mabasag kung hnd maingat kakapitan wala man lang fragile na nakalagay or warning na babasagin or pwdng mabasag ung items,1,0,0,0,
237,good nmn khit my konti basag sa my ringlight ok nmn xa kaso nga lng may basag buti nlng plastik ung pinaka ringlight pero good na un sa presyo nxt time po pkiayos at plz wla basag sa sunod na order tysm seller and to rider slmat din,1,0,1,1,
238,maayos naman yung ring light kaso may onting mga sira lang yung sa light mismo pati sa wire and i dont know kung tama yung pag assemble ko hehe ako lang po kasi nag ayos,1,0,0,0,
239,maganda sya at yung packaging kaso medyo mahina yung lights pero all goods naman thank you seller,1,0,0,1,
240,maganda sitakaso maliit pala talaga ngay medyo mahina din siya madaling i assemble ok naman na mahal lang talaga shipping fee,1,0,1,0,
241,working nmn kaso d maganda ang packaging wala man lang bubble wrap kaya yupi yupi buti nlng okay pa ung sa light at stand   sana improve lang ang packaging so far maganda nmn at affordable,1,0,1,0,
242,we like the product kaso si seller kung sino huli umorder yun ang naunang dumating kaya ang tagal dumating nitong item and next time din i will not choose ninja van sa delivery,1,1,0,1,
243,okay naman yung ringlight maliit lang pala yung mismong ilaw pero okay naman for live selling mura din well packed akala ko lang na pwedeng walang ringlight kaso hindi pala okay din yung height niyo siguro bili na lang ako ng mas malaking ringlight,1,0,1,0,
244,1010 ok naman yung item mukang mgtatagal at my tibay din nmnkaso type c ung order komalaki pla xa sa butas ng oppo a15sdko din po magagamitsalamat sa mabilis na shipping,1,1,0,0,
245,ok naman sya maayos din yung pag packed nya kaso wala yung headsetmedyo disappointed ako sa mga ibang feedback kaya gusto ko ipa cancelled sana ito noon pero mabuti nalang kinuha ko padin at satisfied padin yung binigyan ko kahit may kulang,0,0,0,0,
246,10 okay na sana kaso mali yung kulay black order ko blue ang dumating,0,1,0,0,
247,okay naman yung item siguro tatagal naman tuh yun nga lang siguro nga nag assume ako na makukuha ko is yung nakikita ko sa box na may kulay at camera at yung sa picture nyu na may kulay kaso ganun talaga expectation vs reality hahhaahhaahhaahhaha well murang mura talaga minus,1,0,1,0,
248,great less 1 star lang kase balck ung variant ko kaso red binigay gehehe,0,1,0,0,
249,well packed naman yung orders at complete sya nagana naman yung cp kaso kahit 0 brightness na ang liwanang pa din pero goods na rin sa price,1,0,1,0,
250,ok naman ang item at color kaso ang tagal dumating na unahan sa iba kong order ok lang kahit matagal dimating at my dumating salamat seller,0,1,0,1,
251,maganda naman siyagood quality kaso iba lang kulay nong isa,1,0,0,0,
252,okey naman sya kaso maling kulay ang nadeliver i chose black pero red ang dumating,0,1,0,0,
253,ok naman ung phone nagmessage ako sa seller sabi ko red black nlng kunin ko kasi di daw available ung gray kaso navy blue ung pinadala sakin awit,1,0,0,1,
254,ok naman cya kaso fake pala hnd naman sumsong to eh  piro ok na atlast may magagamit pang back up phone,1,0,0,0,
255,ok ok naman siya gumagana at walang damage ang kaso lang ang tagal dumating inabot na ng pasko at new year ngayon lang dumating,1,1,0,0,
256,para kasing mabilis masira yung sa baba mas maganda pag may clip maganda namn sya kaso lng parang di magtatagal but all in all pwede na stanblackpink,1,0,0,0,
257,working and pen ayos naman ang akin na appreciate ko yung gift ha kaso why naman iba ang laman na gift jusme na disappoint ako pero okiee lang naman at gift lang yon pero next time ha pls ayusin,1,0,0,1,
258,oks lng i ordered storage bag tapos yung rubber head kasi pang dalawa ko ng order dito first order ko yong no clip na pen kaso na wala ko yong rubber head so i decided to order the rubber head na lng tapos storage pra di sayang bayad sa shipping,0,0,1,0,
259,maganda siya kaso parang nahirapan ako gamitin compare sa normal ballpen kasi may round siya sa tip pero maganda naman sguro need lang masanay both ends are working thank you,1,0,0,0,
260,maganda halos one week bago ko marecieve compatible naman sya sa android phone ko xiaomi thank you shopee and seller at mabait din yung nagdeliver godbless,1,1,0,1,
261,legit siya at gumagana talaga ang galing akla ko hindi ang ganda pa kasi kabilaan siya ngagamit ko siya sa ahit na anong gadget ko sana tummagal at maganda pa din kahit matagal na bibili uli ako sa shop nila,1,0,0,0,
262,sobrang gandaaaaa talaaaaagaaa tagal ko inantay to at hindi ako nadisappoint sobrang ganda kahit sa packaging medyo di okay pero buti di nasira ung product will order again thank youuuu,1,0,0,0,
263,pic not relevant hehe di ko na po kasi na picture but yhe product worked need ko lang pangdrawing aa cp hehhee masakit na sa kamay,1,0,0,0,
264,the pen came pretty fast maganda quality nya and easier na ung aking pagdrawing sa digital art well packaged pa sya,1,1,0,0,
265,smooth siya gamitin bili dinnkayoooooo as in smooth like butter like a criminal undercover ganuuuun wiya mga sissss,1,0,0,0,
266,matagal lang iship pero okay lang naman nakapaghintay naman at saktong sakto for our animation hehe maganda sya highly recommend this to others,1,1,0,0,
267,medyo matagal shipping pero super worth it pag iintay gumagana pareho and super smooth niya gamitin super helpful nito sa online class ko thank you seller,1,1,0,1,
268,ive tried it after ko makuha yung package at surprisingly gumana nga medyo naninibago lng ako pero konting practice lng siguro kailangan anyways salamat,1,0,0,0,
269,yes here it is yeyyyyyyyyy good ang quality and magaan lang siya i can now start sa digutal sketching hahagafa thanks again,1,0,0,0,
270,wala namang problem sa item at salamat sa freebies,1,0,0,0,
271,legitganda nito guyzmatagal lng dumating ang item kz from overseas pthank u sellerwill surely order again,1,1,0,1,
272,yeereyyy dumating din thank you soo much it works on me and its really comfortable to use i can now touch it in my ipad easily thank you,1,0,0,0,
273,maganda siyaaaaa tapos gumagana naman siya sa cp ko thankkyouuuuu selller sobrang nagustuhan ng pinsan koooooooo i will use it,1,0,0,1,
274,oks siya maganda yung product tsaka yung cap nakuha ko siya sa ng may discount kaya goods and satisfied costumer here thank you,1,0,1,1,
275,okay naman yung item working din yung digital pen yung otg hindi ko pa natry pero sana gumana din sya may freebie din sy though hindi ko alam kung para saan yun pero thank you pa din seller,1,0,0,1,
276,ang ganda nya smooth sya thank you seller ang ganda talaga nya hindi mabilis ung pag diliver pero ang ganda ng kinalabasan,1,1,0,1,
277,gumaganern gumagana gumaganern gumagana gumaganern gumagana love it sana magtagal sakin 33 first stylus ko to heheheh,1,0,0,0,
278,finally mas masarap magdrawing kasi may stylus na ako thank you,1,0,0,0,
279,thank youuuu worth it ang paghihintay ko ang ganda niya,1,0,0,0,
280,maganda ang items thank you seller S,1,0,0,1,
281,super nice and gumagana siya sa phone ko good quality worth it sa price and i think gaganahan ako mag notes sa klase jdjdjs,1,0,1,0,
282,ang gandaaaa sana matagal tong masira i will order again soooonnm thank you seller thank you so much,1,0,0,1,
283,ang bilis ng parcel dumating thank you seller functional naman lahat salamat jnt,1,1,0,1,
284,high quality mabilis mag dumating tsaka safe sa packaginh,1,1,0,0,
285,55 grabe isa na yata to sa mga pinakasumaya ako na inorder hehe ang ganda nya mukhang elegant mabigat bigat din hindi sya plastik at compatible sya sa ipad at iphone ang ganda2x talaga sana tumagal sya kahit gamitin ko araw2x at hindi sya mamuti ang saya ko talaga ang,1,0,0,0,
286,stylus maganda no joke its seems durable naman sana nga tumagal highly recommended pen,1,0,0,0,
287,mukhang mgtatagal nmn po thank you po seller nagustuhan ng pmangkin q super khit medyo mtgal dumting naiinip n nga po cya s pagdting she loves it very muchsalamat dn po ky rider n ngdeliver,1,1,0,1,
288,wow ang bilis lng dumating ng order ko knowing galing pa to ng ibang bansa at ang mura niya thank you for good packaging at quality ng pen will definitely order again kasi maganda din siya panggift hehe thank you din po sa courier knina at sa shopee for vouchers,1,1,1,0,
289,tysm im very satisfied with the quality of the products the only issue i have with the stylus pen is that it keeps on making those dots like what you see on the video but its fine with me this will help me in doing my digital notes because im,1,0,0,0,
290,ang ganda  medyo matagal lang dumating pero naiintindihan ko naman hindi pa ako maganda magsulat gamit to kaya pangit pa sulat kohindi madadamaged phone mo pwede sya sa lahat ng unit ng cp sobrang happy ko kasi makakapag drawing na ako tama lang yung bigat nya thank you seller,1,1,0,1,
291,ang ganda ng stylus dhdjebdjej sa sobrang excited ko kung ano ano na pinag drodrawing ko hshs sobrang smooth niya gamitin saka safe na safe na dumating tapos ang bilis pa dumating ket overseas siya gshshs basta ang ganda both tip gumagana saka ang mura lang so yea bili na,1,1,1,0,
292,maganda at ang galing ng product sulit n kahit papaano kahapon ko pa dapat nareceive kaso holiday quick sketch kay sugawara hindi pa ako sanay sa maliit na screen,1,0,1,0,
293,medyo matagal dumating pero understandable naman kasi galing china buti maingat ung nagdeliver at nagship kasi dumating syang walang gasgas or damage gumagana ng maayos nakakailang lang ung circular na flat plastic sa dulo ng pen,1,1,0,0,
294,thank you seller its very nice buti umabot at naibalot na rin at thanks din shopee and the delivery boy thanks to all of you and keep up the good work merry christmas to all of you and a happy new year,1,1,0,1,
295,maganda super nagustuhan ng anak ko happy happy siya will buy again thank you very much shoppee masaya na nagdrawing ang bebe ko,1,0,0,1,
296,took 6 days to deliver nakaplastic lang na ganyan gumagana naman parehas yung rubber mas makapal ang sulat syempre haha then yung parang pencil manipis of course lol so far so good natatanggal yung sa may tip so sa tingin ko pwede syang palitan kapag nasira sana may available lang,1,1,0,0,
297,waited a week before rating this its super niceeeeeew ang gandaaa nyaaa likwe jahwkdbakebsijahs omgeeeeeeeee so un natuwa parents ko sa digital dtawing ko sa kapatid ko thwm sa sobrang proud nila shinare nila sa mga tita tito ko then sabi nila ang galing ko daw ajhashis skl kbye love,1,0,0,0,
298,quality 1010 usability 1010 accuracy 910 one of the best purchases ive made its not as accurate as a real pen stylus pero sobrang helpful sakin both styluses are working fine hindi nagpuputol putol yung strokes yung disc lang manipis yung flexi rubber so dapat maingat gumamit i love it,1,0,0,0,
299,5 stars kase ang ganda ng quality compared to its price smooth ang pagkakadraw ko ng lines mas mapapadali nito ang pagdadrawing ko thank you,1,0,1,0,
300,thank you so much po seller thank you so much po shopee thank you so much po kua rider super happy po aq sa mga items good quality and all working po so worried kasi 2 weeks na and lagi umuulan bka mabasa buti nlng lagi iniingatan ni kua rider,1,1,0,1,
301,napakaganda love itt ang ganda ng pagkakagawaa complete and no damage at nakasale pa thank you sa pafree giftt will surely buy again thank you seller and shoopee,1,0,1,1,
302,grabe ang bilis dumating ng item considering nasa mindanao ako maganda ang at function yung item kung anung gamit nya super sulit salamt seller,1,1,1,1,
303,sarap ipangtouch kaso kung isusulat mo sya for planner di magwowork kasi di dumederetso ang line kaya pala ung iba nagiinvest don sa bluetooth mas finess ang sulat worth the price naman sya,1,0,1,0,
304,excellent quality worth your money gumagana matagal delivery pero overseas kasi kaso matagal talaga magandaaaaaaaa,1,1,1,0,
305,okay naman siya maganda naman and quality kaso late lang and nag lalag idk how to explain e hahaha but still okay siya video not related,1,1,0,0,
306,video not related maganda naman kaso d siya ganun ka kapal considering for its price kaya okay na rinthank you seller,1,0,1,1,
307,correct good quality ganda nya kaso maliit pala size nya so i will order again thank you thank you thank you thank you,1,0,0,0,
308,maganda slippers kaso yung isa maliit yung binigay hindi sakto sa size na inorder ko tig offer ko na lang sa pinsan kong maliit para lang di masayang sana po next time tamang size ang ipadala nyo salamat pooooo,1,0,0,0,
309,goods naman yung quality kaso nakakarindi yung tunog ng air pressure sa tuwing nilalakad mo may tunog palagi kaya yun lang di ko nagustuhan,1,0,0,0,
310,ok naman yung slipper kaso maliit ang size nya much better kung mag add ng 2 sa normal size nyo thanks,1,0,0,0,
311,100 ganda siya kaso maliit lang sizing nila pero goods panaman walang sira and okay dumating thankyou seller,1,1,0,1,
312,good goods nman sya kaso maliit na order q hehe,1,0,0,0,
313,goods nman kaso maliit pla na order q hehe,1,0,0,0,
314,maganda siya guys goods yung quality niya kaso nga lang maliit siya sa paa ng bebe ko kya sa kapatid niya napunta,1,0,0,0,
315,ok na sna kaso di nman euro size ang sizing nlamaliit sa akin ung binigay ko na size sa knila wc is un ang size o sa euro,1,0,0,0,
316,ayoosss namn yungggg sizee saktoo nagustohan kooo syaa kasoooo anggg dumii jung dumating pag open ko palang nungparcel ang dumiiii na nyaaa good quality namn syaaaa medj nakakadisapoint lang kasi di matangal yung dumi ket anong kus kus,1,1,0,0,
317,good product kaso nagkamali ako sa pag pili ng size kaya medyo maliit sakin kaya ginawa ko pinakuluan ko sa tubing at sinuot ng pabaliktad para lumaki will order again kung maputol nati,1,0,0,0,
318,maganda at well packed naman kaso need mag add ng 1 size hahak maliit kase sakin hahak,1,0,0,0,
319,maganda naman yung item at sakto lang sa asawa ko yun size kaso ang tagal dumating mahigit 2 weeks ata,1,1,0,0,
320,maganda siya and affordable di rin siya dinikit lang may mga straps siya sa ilalim kaso medyo manipis pero overall sulit na siya for the price,1,0,1,0,
321,maganda kaso di ko talaga makuha yung size ko tho 2nd order ko na,1,0,0,0,
322,maganda yung quality kaso maliit tlga yung size still thank you seller,1,0,0,1,
323,ok yong item maayos ang pack at maganda compatible connected sa android phone at tablet kaso lang di pala chargable,1,0,0,0,
324,okay naman sana kaso mukhang hindi bago yung item dahil sa dumi ang dumi sa gilid box is not even sealed havent tried the fans yet okay na rin siguro thinking of the price thanks seller,1,0,1,0,
325,white maganda nmn pokaso manipis sia kala ko medyo makapal poat rubber din po sia,1,0,0,0,
326,the shipment was very fast ok nman its working kaso sira na yung box pag dating you may need to improve your packaging and handling,1,1,0,0,
327,small and can fit easily with my bag light green siya pero mas close sa pag ka offwhite yung color maganda siya at mukhang matibay kaso di pala mahaba yung handle niya pero okay lang naman medyo nahihirapan lang din akon magtupi hahahaha,1,0,0,0,
328,ok may mga butas lng po pero pwede na pag sa tag init ewan ko lang pag tag ulan pero ok naman po quality kaso baka na miss look lang po na may butas and ang hirap nya ifold,1,0,0,0,
329,arrived really fast and packaged well good quality naman unfortunately natatanggal yung mismong umbrella doon sa handle nya and medjo hirap buksan yung payong though its not too much of a problem kaso kailangan mo kasi ng force para buksan yung payong kaya nagcacause sya matanggal yung handle,1,1,0,0,
330,so far so good sulit din for its price hehe mej mahal mabigat siya gray sana kaso black lang available bought this for our camping and beach getaway mukhang matibay salamat seller salamat shopeee,1,0,1,1,
331,8510 thank you po maganda siya kaso para siyang plastic kaya 4 stars lang muna and godbless po sa seller and kay kuya rider 8510 rate,1,0,0,1,
332,best maganda na sana kaso pag binalik yung buds sa case hindi naman nagchacharge sa case need pa isaksak yung case dapat nagchacharge sa case since may charge din ito maliban dito overall satisfied,1,0,0,0,
333,makapal naman yung tela ng payong kaso medyo mauga siya hahahahaha pero goods pa rin kahit papaano need lang ng konting ingat 4 stars lang kasi mauga nga tapos hindi siya red in actual para siyang red violet,1,0,0,0,
334,good ang bilis dumating ng order ko well packed naman kaso ang tigas ng pindutan ang hirap buksan tska yung kulay niya hindi siya white gray ang kulay niya at sana mag tagal din,1,1,0,0,
335,good ok yung items kaso butasbutas ng nakarating sakin dahil naka lagay lang siya sa plastic ng jt hindi man lang naka box so sad pero goods yung item,1,0,0,0,
336,medyo thick rin and matte yung handle grabe so happy for d pirchase po mall quality although mura nabili sulit po for the price no super duper na high quality pero same lang sa nabibili sa dept stores na umaabit for 500 like that may amoy lang na plastic kaso,1,0,1,0,
337,maganda ung payong kaso hindi ko inexpect na grayish pala kulay niya instead of white anyways good condition naman and maganda so ill give it a 4,1,0,0,0,
338,good ok nmn lahat kaso ang expect ko na kulay is iba light blue expect ko pero all goods nmn,1,0,0,0,
339,maganda sana sya kaso may sira yung taas baka dahil sa delivery nabasag pero parang matibay naman nadissapoint lang ako pero over all okay naman,1,1,0,0,
340,maganda pati quality kaso may sira yung black sana nacheck po muna huhu ganda pa naman thank yooouuuu,1,0,0,1,
341,good kaso maling color dapat yung color blue pero maroon ang dumatingpero okay lang naman,0,1,0,0,
342,10 sana tumgal mukhang matibay naman sya kaso wala kasamang battery hehe salamt kay rider at kay shopee god bless po,1,0,0,0,
343,just only for stars lang kasi may crack yung isa wala daw bubble wrap yung isa kong parcel pero ok lang naman its working and ang lakas makasosyal,1,0,0,0,
344,810 salamat seller ok naman yung product kaso parang hindi sya for gaming may delay lang ng konti as far as good naman  maganda yung tunog  maganda lang sya for music  yun lang salamat po ulit lenovo gm2,1,0,0,0,
345,maganda sya kaso pag mag susulat di tuloy tuloy ung tenta nya mabilis din sya dumating sulit money mo sa ibang products nya thank you seller,1,1,1,1,
346,second time buying thiss kase ang ganda kaso yung iba tabingi yung pinaka sulatan,1,0,0,0,
347,ok na sana lahat kaso pagdating sa socks black ang order q maling kulay nilagay 6 na pairs pa naman ung ibang item ok naman ung wall cp stand ok naman kaso meh makunat na pag na diinan mo mababasag,1,0,0,0,
348,maganda po sya nakasealed din ng maayos kaso kala ko mabigat sya pero pwede na din po based sa price nya order ako ulit soon thank u po,1,0,1,0,
349,ganda ng quality and ang aesthetic niya tingnan mukha naman di madaling masira yung mga size 5 ang paa sakto na yung size 37 mabilis din na ship unfortunately 4 stars lang ang bibigay ko na review kasi gusto ko talaga ng beige color kaso black yung dumating,1,1,0,0,
350,i bought five of these para sa family ko natuwa naman sila kasi super lambot and above expectations for the price kaso yun nga lang maliit sizing di kasya sa lalaki,1,0,1,0,
351,good thanku seller okay naman ang items kaso yung sa kabila side is masikip din sa kabila okay naman pero goods nadin naman thanku add one size nalang sa gusto umorder,1,0,0,0,
352,nareceive na po ni mama kaso hindi ata okay sizing nila dito umorder kasi gf ko same size pero maliit sa kanya yung pinadala so same na lang inorder ko para kay mama kasi sakto kay mama yung dineliver sa gf ko tapos pag dating malaki pala ay ewan pero,1,0,0,0,
353,okay na sana kaso mali yung size eh yung purple okay yung size etong white 4041 din size n binili ko kaso 3839 lng pinadala,1,0,0,0,
354,okay nmn maganda ang item kaso my damage di nacheck ni seller bago nia ipack sana s susunod check the item bago iship s buyer,1,0,0,1,
355,ganda ng mga iteam kaso mali yung slipper na received ko pero goods namn maganda din namn yung binigay thankyouu so much po seller godblessed,1,0,0,1,
356,fast delivery kaya lng maliit sya for size 4041,0,1,0,0,
357,ok naman sya kaso yung isa nga lang walang blue hopefully sa nex na order ko gumana lahat kasi sayang naman po pera ko kung di po gagana lahat hehe,1,0,0,0,
358,maganda naman at safe dumating kaso parang hindi ata siya 5 meters mga 3 meters lang ata yung saakin pero overall okay parin naman,1,1,0,0,
359,goods naman mga order ko kaso kulang yung pinadala na parcel nag message ako sa kanila kaso hindi sila nagrereply sana maging pair din sila sa mga buyer kahit na mura pa yan dahil nagbabayad naman ng ayos kaya naman ako dito bumili uli kase natry ko na dati at,0,0,0,1,
360,mabilis delivery and gumagana naman laht ng lights kaso hindi ata bago yung nilagay na battery sa remote i had to buy a new one and it cost php75 sana next time wag muna ilagay yung battery or make sure bago nakalagay,1,1,0,0,
361,umiilaw nmn kaso ung remote d nagana sira ata battery may gasgas kasi,1,0,0,0,
362,sall goods naman kaso ung isa walng green na ilaw goods naman sa lahat sa ilaw lang tlaga salamat po,1,0,0,0,
363,goods naman po kaso maunti yung kulay kala ko po malaki yung remote pero okay lng po worth it nmn po thankyou,1,0,1,0,
364,its okay kaso ang huna nung pang connect and ng wire,1,0,0,0,
365,good kaso di umabot sa target date,0,1,0,0,
366,hindi masyadong mabigat kaso mukhang makalat so far maganda sya and recommended,1,0,0,0,
367,maganda ang ganda po nya kaso parang d naman po waterproof na tatanggal pag bina basa na pero okay lang basta may ma gamit ako,1,0,0,0,
368,okay naman kaso matagal matuyo kasi malabnaw pero okay nam siya good for the price,1,0,1,0,
369,good maliit yung brush pero ok na mura lang nman eh thank u manong delivery khit naligaw ka,1,1,1,0,
370,sakto lang sakto lang for the price,0,0,1,0,
371,ang gnda kaso ung fakenails is hindi nka bubble wrap,0,0,0,0,
372,okay siya bago masulat at magandang gamitin sa eyelashes pinapakapal at pinapahaba thank you seller,1,0,0,1,
373,basta 5 star order kau madali lang sya gamitin,0,0,0,0,
374,wala nako pics peroo ang ganda nyaa huhu kompleto naman yung orders q will buy again soon33,1,0,0,0,
375,ang gandaaaaaa very satisfied sa naorder ko sa uulitin thank you,1,0,0,0,
376,maganda namn kaso matagal lang matuyo pero thank you reseller,1,0,0,0,
377,ang ganda nya po subra,1,0,0,0,
378,super nice at ang gaganda,1,0,0,0,
379,thank you seller bilis dumating,0,1,0,1,
380,ganda waterproof den sya di sya mabilis maalis,1,0,0,0,
381,napaka ganda long lasting at water prof,1,0,0,0,
382,goo very light lang ganda naman pero mas maganda ako hahahahahabababababababababababahahahahahahahahaha,1,0,0,0,
383,ang ganda slamat po seller,1,0,0,0,
384,maayoss ung pruduct and subrang ganda gamitin,1,0,0,0,
385,90 i was little disappointed nung unang kong kita sa item kc naliitan ako tapos nung nag try ako maganda legit yong pagka water proof nya kahit maghilamos kpa ng 2 beses very affordable pa,1,0,1,0,
386,good its good really nice parang natural tignan pag maglagay ako nito,1,0,0,0,
387,ang gandaaa subraa na gustohan ko thankyou poo,1,0,0,0,
