Review #,Review,product,delivery,price,service,explanation,,,,
238,nakainis hindi akin umiilaw exited pa nman ako neto at di iilaw sayang lang pera ko i chech nyo nmn bago i ship at nanginginit ang electric fan na maliit at di siya gumana,1,0,1,0,doesnt work,,,,
239,so wheres the belt  belt not included at the parcel pero binayaran ko so disappointed,0,0,0,0,belt missing from parcel,product not delivered,,,
240,bulok dalawang item order ko tapos isa lang dumating binayaran ko ng buo tangina nyo,0,0,0,0,only sent one item while paying for two,,,,
241,scam scam mali nmn pinadala ni sellerdi mn lang ng inform bgo iship out bsta k lng pinadalhan kung anong gusto nila ipadalapaladesisyon yan gamitin pa nmn nmin sa photoshoot ng gender reveal kya puti order ko tpos pinadala pink kamote ka seller eh boy pa nmn baby namin minadali,0,0,0,1,wrong item was delivered,seller didnt inform the buyer before sending the item,,,
242,wrong item yung order ko is 2l pink iba naman yung dumating,0,0,0,0,wrong item delivered,,,,
243,silicon yung sa mid part pero nakakabadtrip yung hangin hina boss mas malakas yung tunog,1,0,0,0,airflow is weak but the sound is strong,,,,
244,mbilis xang magchargesalamat po d nyo k0 binigo,0,0,0,0,good product,,,,
245,not good mali ang kulay maliit lng ang pagkatubigan order ko 2l pero 1l lng ang idinating skin,1,0,0,0,wrong item received in terms of size,,,,
246,di naman po sya nag sa charge di po magagamit pag brown out,1,0,0,0,product is not charging,,,,
247,ang ganda ng item ang cutethanks seller at kay kuya,1,0,0,0,good product,,,,
248,madaling masira di nakaka ano ng eyelashes waste of money lng,1,0,1,0,easy to break,product is a waste of money,,,
249,2 liter order ko pero iba pinadala nyo napaka hussle pa namn mag return and refund hindi nyo chinecheck bago nyo ipa ship nagmessage ako sa seller pero wala responce,0,0,0,1,wrong product,bad customer service,no resposne from seller,,
250,may eyeliner akong order pero nung dumating walang kasamang eyeliner very poor customer service din hindi sumasagot seller will not order again,0,0,0,1,customer service is non responsive,,,,
251,ang layo ng items picture sa mismong product yes goods na din dahil mura but still nanloloko pa din kayo ng tao and hnd yon tinotolorate,1,0,0,0,lying about product,,,,
252,poor false advertisement not recommended 6 meters lang inang yan 10 meters daw sinukat ko kasi duda ako 6 meters lang di pa responsive ang seller wag kayo bumili dito sinungaling sayang pera nyo hanap kayoniba,1,0,1,1,waste of money,,,,
253,1 pair order lang pero 2 pair dumating,0,0,0,0,recieved extra,,,,
254,incomplete product tapos iniignore ka lang ng seller,0,0,0,1,incomplete product and ignored by seller,,,,
255,talaga kayang ganun ung item parang second hand ang daming scratchtas mabuway pa yung paa,1,0,0,0,used items received,,,,
256,haysss kainis 2l yung inorder ko ang dumating ang liit tsk ang tagal na nga dumating tas ganito pa not recommended,1,1,0,0,small size delivered when 2L was ordered. Delivery took too long.,,,,
257,totally useless basag namahina pahkaya pala mura,1,0,1,0,broke,,,,
258,bumili ako ng tatlong mouse lahat tumagal lang ng one week hindi na agad ganon napipindot yung left click then yung keyboard dalawa binili ko yung isa biak nung dumating saken then yung performance ay napaka poor di sya pang gaming siguro pang office pwede pa not recommended this,1,0,0,0,bought 3 mouse,,,,
259,order ko camel khaki hindi black  medyo disappointed  hindi naman black ang order ko e  pero black ang dumating  kung wala na yung color magmessage para di naman nakakadisappoint  sana magtagal to  yun lang,1,0,0,0,not the color ordered,,,,
260,green ang order ko black ang dumating pero green ang boxdisappointed first time may nagkamaling order sakin from shopee,1,0,0,0,wrong color,,,,
261,ang layo sa amoy ng cloud as in ang layo wala manlang resemblance ang sakit pa sa ulo ng amoy i mean inspray ko sya and amoy sweet sya tapos iniintay ko na mag build up yung prang coconut vanilla butter na amoy nya pero waley,1,0,0,0,not the scent advertised,,,,
262,dalawa lang naibang kulay tapos sobrang tagal sa warehouse took 14 days bago ma deliver grabe yung jnt dapat palitan na sila ibalik yung ninjavan,0,1,0,0,shipping took long,,,,
263,sakto lang both grounded,0,0,0,0,grounded product,,,,
264,pangit mag ipon kayo para worth it yung mabili niyo na version sira agad tsaka mahina hangin price for its quality talaga,1,0,1,0,bad quality,,,,
265,hello seller sana bago niyo ipadala chinecheck niyo muna ang item para di nman po sayang perang ipinambibili namin sa product kayo na po humusga sa product na ipinadala niyo sakin excited pa naman anak ko sa pagdating nitokinulit ko pa kayo sa chathaysst,1,0,1,0,did not check product,waste of money,,,
266,no good dumating ng sira dami pang process sa refund,1,0,0,0,not good product,,,,
267,im dissapointed maganda naman sana yung quality pero bakit may gasgas yung sakin merong line sa glasses nya at yung handler hindi pantay seller beke nemen po,1,0,0,0,damaged and has scratches,,,,
268,medyo di lang satisfied kase di sya ganon kaliwanag tulad ng ineexpect ko yung color temperature di rin gumagana kapag pinipindot ko yung button para maswitch yung color temperature namamatay yung ilaw,1,0,0,0,not satisfied in the product,,,,
269,sira ang power adapterbibili pa ako,1,0,0,0,power adapter not working,,,,
270,mali yung colors hope ininform muna ko,0,0,0,0,colors sent incorrectly,,,,
271,not good panget dumating saken  12pcs walang tape yung kabila  nadayang lang tapos iba madumi pa  panget di na ko oorder dito sayang lang  di ko napicture itinapon ko na kase agad sa sobrang asar ko sa diaper na pinadala nyo dapt check nyo din items,1,0,1,0,waste of money,diaper w/o tape,,,
272,sira na agad ung item after 3x ng pag gamitnakaka dissapoint namanpano to ma rerefund or replace,1,0,0,0,brok immediately,,,,
273,basag yung isang item yung isa naman may dent im so disappointed,1,0,0,0,broken item,,,,
274,very poor akala ko pouch pero hindi fake yan wag kayo oorder dito halagang 99 sticker lng binigay grabe,1,0,1,0,sticker given in a bad price,,,,
275,d nagmamarka yung eye liner nyo,1,0,0,0,eyeliner not working,,,,
276,panget ng mga product dto mali mali binibigay nakakadisappoint sa iba naalng kayo bumili kesa magsayang ng pera dito,1,0,1,0,waste of money,poor quality,,,
277,pink order ko blue dumating tapos sira pa nailaw lang pero hindi nagana hindi nausok wla nalabas na usok at wla amoy tinry ko sa downy at water wla tlga nailaw lang sira hindi nagana inopen ko na wla pa din usok,1,0,0,0,didnt work,,,,
278,i ordered a bigger size yes its useable but still its the wrong size sellers should be held accountable for things like this also the fact that i have to take my time to do this for their incompetence and i dont care if cheap lang yung items kasalanan nila,1,0,0,0,wrong size,,,,
279,wrong sizetapos mag drop off pa ako sa j and t para ma returnang mahal ng pamasahejuskobinenta ko na lang sa iba para di na ako maabala,0,1,1,0,wrong size,,,,
280,order receive maganda sana kaya lang mali ung color black lahat order ko need ko kc sa work pero assorted color dumating,1,0,0,0,wrong color,,,,
281,ang panget ng item na ibigay sa akin sira sna po qng my sira item ninyo wag na po ninyo ibigay sa costumer ninyo thank you god bless,1,0,0,0,bad item received,,,,
282,2 days palang siya sakin and its not working na why thooo i send you a message but hindi nag rereply si seller how can i fix this one wala naman akong ginagawa biglang ayaw na mag on ng lights and umiinit lang yung pag pindutan ng onoff button etc,1,0,0,1,doesnt work and seller doesnt respond,,,,
283,di nakakatuwa apat na lahat ng mouse pad ko galing sa seller di man lang ngconsider si seller sa binili kong mouse pad yung laman ng pouch mouse pad din tapos yung 2 order ko pang mystery bos mouse pad din tapos 2 designs lang ayun apat lahat,1,0,0,0,many of the same kind,,,,
284,ang pangit ng cutting may mga butas patapos hingi ako ng refund ako pa mgbabayad ng sf ang mahal kaya ng sf ng lbc dito wlang ibabakit gnun tayo pa mga buyer yung mahahassle upon returning eh hindi n mn natin ksalanan na damaged yung pinadala,1,0,0,0,poor cutting,,,,
285,hello rose red yung inorder ko bakit pink pinadala,0,0,0,0,wrong color,,,,
286,my dent at deform at sira ung box kahit nk bubble wrap my mga gasgas din hnd lng kita sa pictures,1,0,0,0,damaged box,,,,
287,bumili ako ng 2 from the same store yung nauna maganda kumpleto etong huling dumating grabe mukhang peke kasi malimali ung typo anlalaki pa ng font anlayo sa picture kulang pa ng part yung straw kaya maikli sya,1,0,0,0,2nd item is fake,,,,
288,not satisfied hindi nmn gumagana nag turn on yung lights pero paggagamitin d mn lng mkakuha ng hair tsk,1,0,0,0,didnt work,,,,
289,defective ung nabigay sakin kasi d na ooff kht ilang pindot natapos amoy sunog pag chinargesayang lang kc d nmn magagamitkkdeliver lng 2 hrs ago,1,0,0,0,defective item,,,,
290,damaged its making a noise pag naka on hassle pa kung irereturn,1,0,0,0,damaged item,,,,
291,sorry seller pero poor rate ang mabibigay ko may defect ang fan na received ko at poor ang packaging,1,0,0,0,fan and packaging has defects,,,,
292,ang baho bat ganon kasabwat niyo ba tong mga nagrereview bat ang baho parang alcohol nakakainis parang alcohol ang baho sobra ang sakit sa ulo parang tubig at alcohol ano ba naman to kasabwat niyoba yang mga nagrereview jusko dapat talaga cancel order ko na to para kayong nakakaloko,1,0,0,0,smells bad,,,,
293,not beautiful nahihinayang ako sa binili kong item sa shop nyoyung inorder ko hindi tugma sa item na dumating sa akin grabi naka disappoint kayotapos ang wala pang guide kung paano ayosin ang straw sa thumbler tapos yung kulay hindi tugma sa inorder ko hindi ito ang hindi ko ito,1,0,0,0,mismatch product,,,,
294,nakakainis mali naman yung binigay nyo sana kung anu yung order sa inyo bigay nyo ng tama 2l green purple ang order ko ang dumating 1l nakakadala kayo nagbabayad naman ng tama,1,0,0,0,wrong product,,,,
295,poor packaging nagasgas tuloy ung bandang gilid next time seller pakiayos naman ang packaging nyo ang dami ko pa namang binili at umabot ng 1k mahigit pero ung pagkakapackage masisira pa ung product definitely will not order again kasi sa packaging,1,0,0,0,product packaging very poor,,,,
296,bench yung inorder ko tapos hm ang dumating wrong item po wag na lang kayo bumili aasa ka sa wrong product,0,0,0,0,product incorrect,,,,
297,very bad okay naman sana kausap yung seller kaso ang unreasonable lang ng ibibigay sayo refund  binili mo almost 300 tapos ibibigay lang sayo 80 mas malaki pa ata shipping fee sa 80 pesos wag na kayo bumili dito ekis mga badi mababadtrip ka lang triny ko na din,0,0,0,1,seller is unreasonable,,,,
298,panget sira yung dumating sakin at ang ingay pa  madali din masira yung button at tyka hindi udjustuble,1,0,0,0,item is defective and easy to break,,,,
299,honestly di ko alam if effective ba talaga after a few days of using kasi chineck ko filter kokonti ung dumi given na madami akong cats samantala yung bagong biling electric fan na 18 3days pa lang ang dumi na dahil sa balahibo manipis din sya lighthweight,1,0,0,0,hard to tell product effectivness,,,,
300,items are lacking and i was not refunded kahit na kinontak ko na both seller and and shopee may status na refunded na pero hindi nag reflect sa aking spaylater,0,0,0,1,no refund on items,,,,
301,seller bakit same color lahat nakakdismaya  available pa lahat nilagay ni tapos ang e dinilever mali tsssk,0,1,0,1,Wrong delivery and bad service,,,,
302,4 na xxl order deniliver 1pc l 2 xl hindi lahat kasya kahit pala xxl maliit din pang mapayat lang kasya hindi ko na binalik kasi abala nag message pa ako na wag na deliver kung di xxl kasi nga matataba kami wala kasi ako nung deniliver mali yung mga,1,1,0,0,Wrong sizes delivered.,,,,
303,dalawa inorder ko pero isa lng ung dumating responsive naman po si seller renifund nlng nya ung item,0,0,0,1,Missing item but responsive seller,,,,
304,before i finalized my order i asked the seller kung available lahat ng sizes of the shoes then she responded immediately na meron daw please please do not trust this seller she sends me 2 shoes na hindi kapareho nang nasa picture na inorder ko ang pangit ng mga ipinalit,1,0,0,1,Wrong item sent and not trustworthy seller.,,,,
305,di maayos yung pagka package nila kaya masisira talaga yung product and wala man lang nakalagay na fragile sayang lang pera dito mag invest na lang kayo sa mas okay na ring light,1,0,1,0,Bad packaging.,,,,
306,tagal dumating ng item and pagdating saken defective sya na detach yung mismong led strip sa connector so i have to cut and soldered pa para gumana i dont know kung sino ang may fault yung courier ba o si seller maayos naman yung package nung dumating so baka faulty,1,1,0,0,Defective item and late delivery.,,,,
307,madlaing malobat mahinang fan fully cahrge bago ginamit sa school,1,0,0,0,Product issue,short battery life.,,,
308,not so good packaging hindi maganda ang pagkapackage ngusot gusot ung wall paper pls pack it carefully kc sensitive ung wallpaper thanks,0,0,0,0,Bad packaging,,,,
309,would not recommend mabango naman sha pero d masyadong naaamoy unless issniff mo talaga sa sprinayan mo mura na din sha for this big na bottle kaya 610,1,0,1,0,Product is not as good as advertised and cheap,,,,
310,newborn daming reject d rin responsive ang seller halos wlang magamit meron p prang lumakulot lukot ung iba ung iba wlng tape ung iba wlng garter  d ko na napicturan ung iba dahil busy ako sa baby ko,1,0,0,1,Many rejects in product received and seller not responsive,,,,
311,sobrang higpit ng pagkaka pack kaya na pipi na ung wipes ending nabasa un perfume bag san binikod sa bubble wrap na di ksama un wipes chinat ko si seller regarding this bago ako mag rate kaso walang reply tlaga,0,0,0,1,Packaging caused damage and no response from seller.,,,,
312,same lang sa price di ako nag expect ng marami wala din sya built in mic wala kang control sa volume at di mo sya pwd e next gamit ang bt,1,0,1,0,Not good and just okay for the price,,,,
313,so far diko nagustuhan daming luma na ipinadala yung white dirty white na  kulang kulang pa yung green 20pcs 8 lang dumating kaya bitin yong door ko di naayos nang mabuti yung cutting diko maintindihan,1,0,0,0,Old items delivered and other issues.,,,,
314,hindi naman color na dumating ee burgande ang aking order ang dumating orange,0,1,0,0,Wrong color delivered,,,,
315,im disappointed because the perfume is not what i have ordered i ordered ariana grande cloud perfume oil based tas 51  pero iba dumating oo cloud sya pero 22 at 42 ang number sa ibaba iba ang amoy nagkamali ang dinikitan nyo ng sticker ng cloud i waited for,1,0,0,0,Wrong item delivered.,,,,
316,mali yung color na dumating ordered gold pero silver hinayaan ko nlng pro di na magamit ng niece ko yung tablet nag hahang yung apps at naglalag pa nagfactory reset ako pero wala prin nakipagcoordinate ako sa seller para dun sa warranty na 12mos pro di nmn ata totoo yun,1,1,0,1,Wrong color,product defect and seller warranty is not true.,,,
317,late kona nlaman yung amoy nya diko kasi binuksan agad yung cucumber lemon kasi inuna ko at na satisfy nman ako sa amoy humahalimuyak kaya feel ko eto din same pero ito walang amoy  parang alchohol lang na walang amoy,1,0,0,0,Late to find out the scent is not good,,,,
318,actually iba ineexpect ko na laman kaso lukot ung box the seller is careless for the item sana d ganito mangyari sa ibang umorder,0,0,0,1,Careless seller and product's box has creases,,,,
319,sub standard dumating sakin na basag yung case ring light wala sa loob ng box yung basag na part meaning hindi sa shipping nabasag pinack nila basag na sinabe ko agad problem nag offer sila mag refund via gcash ng 25 until now wala pa din narefund puro ifollow up,1,0,0,1,Broken case delivered and seller offered refund but until now haven't received,,,,
320,d chineck ng maayos ung item ang daming flaws lalo sa straps d matibay,1,0,0,0,Damaged item,,,,
321,wag kayong bibili dito sa shop na toscammers sobrang bulok ng tablet na binbenta nila ayaw pa ipareturn di pa mabait ang seller kausap 2023 na nanloloko pa rin ng tao di na nahiyawaggl kayong bibili kung may rating lang na zero yan bagay sa shop na to sa tagal,1,0,0,1,Scammer seller and bad service,,,,
322,ok baguhin ko rate ko nkadidismya nmn dito sa shop n to tama number ng order ko nka lgay sa itaas now ko lng napansin nung my ng palgay sakin n customer ung iba mgkakamukha ng kulay dinikit nyo lng ata mga number nto sayang binayad ko,0,0,0,0,Color issue for ordered products.,,,,
323,poor poor quality maninipis mga items mukang madali masira i also received the items with wrong colors pa sana nagiinform muna si seller bago ipadala wala man lang bubble wrap or anything mga items sinalpak lang sa pouch kaya deform lahat for the sake na makabenta lang sayang lang pera,1,0,1,0,Poor quality and wrong color.,,,,
324,brown ang dumating sakin hnd pinkpink lng yung lagayan,0,1,0,0,Wrong color delivery,,,,
325,lcd issue one day palang ginagamit may issue na sa lcd we would like to request for a replacement unit thank you one month later we still dont have our replacement unit we already returned the defective tablet they are also asking us to change our rating to 5 stars,1,0,0,1,Product issue and requested for a replacement unit but no action.,,,,
326,expectation vs reality ibalik nyo ung excess pera namin pitong 2liters order ko tapos pitong 1100ml lang assorted color order tapos dumating dlwang color lang na iba pa ang design ayusin nyo sana ung pagpapack nyo icheck nyo naman po sana bago ipadala sayang lang pera e,0,0,1,0,Wrong items delivered and said its worth it to return the excess amount.,,,,
327,im not satisfied s dumating n bra s akin nd yon order ko at iba yong kulay,0,0,0,0,Wrong item and color,,,,
328,madaling masira ang dami na ng msg ko sa inyo hindi kayu nagrereply kulang ang item na ipinadala ninyo i do not recommend this shop hindi marunong mag reply sa customer nila ang pangit ng service nyo kulang mga items na pinapadala nyo pag marami ang order,0,0,0,1,Item damaged,seller not responsive and some items are missing,,,
329,not good wala tape paano magagamit matagal na nga ideliver di pa magagamit,1,1,0,0,Late delivery and not good product,,,,
330,iba ang dumating taslan yung dumating ndi cotton nubayan very disappointed,1,0,0,0,Wrong item delivered and disappointed,,,,
331,panget di nagchacharge at di sumisignal,1,0,0,0,Product not working,,,,
332,luginglugi nag order ako ng dalawang mystery items tas dalawang lumang mouse pad lang laman wag na kayo rito gahaman,1,0,0,0,Bad item received for mystery items.,,,,
333,not working hindi nag chachargesamantalang chinarge ko na po ng 3 hours di pa rin po gumaganasa una akala ko charger lng po may problema so nag try akong ng ibang charger tas nag wait ako ng 3 hours ayaw padin gumanapero nung tinesting ko yung dalawang charger gumagana namanyung,1,0,0,0,Item not charging.,,,,
334,sobrang tagal bago dumating yung item april pa inorder may 16 na dumating isang buwan din mahigit hindi ko pa sya natry kung water proof nga haissst,0,1,0,0,Late delivery.,,,,
335,ung nkalagay n sulat s switch botton eh di maintindihan sna di cya madaling masira pro nkakasira s image hehe,1,0,0,0,Issue on product description,,,,
336,punit punit naman di maayos ang pag package tas manipis,1,0,0,0,Packaging and product damaged,,,,
337,510 tatlo yung binili since affordable naman gumagana naman sa music pero yung sa mouthpiece hindi un pa naman sana ang main reason ko why i order this earphones tapos palpak,1,0,1,0,Bad earphones but worth the price,,,,
338,nakakadismaya poang kabilang headset hindi po gumaganapwedi ba e return at papapalitan,1,0,0,0,One headset is not functioning.,,,,
339,waste of money sayang pera wag kayo bumili dito di ka pa papansinin ng seller pag may issue isang araw lang gumana pagkatapos wala na waste of money never again sa shop na to,1,0,1,1,Defective item and not responsive seller.,,,,
340,triny ko hehe dumidikit sa balat ko yung kulay kahit napunasan kona uminom ako sa baso dumidikit din tapos hindi pa long lasting wala pa yung parang kutsara niya hays super disappointed excited pa naman ako kasi maputla ako,1,0,0,0,Not good product,,,,
341,anu na ho balita reply naman dyanuso mag reply may kamay nman po kau cguro hindi ko po pinulot ung perathanks po,0,0,0,1,Seller not responding.,,,,
342,ang order ko black na f94 angnnilagy ng seller white and d nag inforn sa akin,0,1,0,1,Seller sent wrong color and did not inform customer,,,,
343,010 panget ang sounds and wala mic pg may kausap dika naririnig,1,0,0,0,Poor sounds and no microphone,,,,
344,nag leak ung perfume  sana binalot ng ayos tsk tsk,1,0,0,0,Leaked perfume because of bad packaging,,,,
345,bat naka order received na e wala pa sakin yung order ko,0,1,0,0,Order received but item is not with the buyer,,,,
346,wala yung usb  wala din bubble wrap yupi ang kahon ayaw mag charge nag bili pa naman ako kasi walang usb line na kasama kaso ayaw din gumana paki check nmn product nyo bago iship,1,0,0,0,Item missing,bad packaging and item not working,,,
347,not good kulang naman ung binigay walang ballpen nag send pa ng pic ng ballpen d naman isasama sa packaging hyst chinachat ko seller ayaw mag reply order sana ako ulit para mapadala ung ballpen ayaw mag reply na scam ako don ah sayang pera pls ausin nyo ung services,0,0,1,1,Missing item and seller not responding to the issue.,,,,
348,ang dumi grabe nabwibwisit ako okay naman yung hangin pero ang dumi dumi ng fan na dumating sakin parang antagal na naka stock or naka display yung pinadala sakin nakakainis lang nagbayad ako ng buo at tama pero ganito item na marereceive ko,1,0,0,0,Dirty item received,,,,
349,seriously nasa description niyo 2l  tas dumating 1l ayaw pa ma chat ang seller kahit 1 star di mo deserve,0,0,0,1,Misleading description and seller not replying,,,,
350,panget di gumagana mouth piece pagkalapag ko nasira agad isang earphone,1,0,0,0,Defective item,,,,
351,magkaiba ang connection nung nabili ko hindi siya sabay tumunog one at time lang maganda na sana kaso di sya sabay tumunog,1,0,0,0,Defective item.,,,,
352,iba yung na deliver na nasa picture nakaka  first time ko na disappoint sa order ko ol,1,0,0,0,Wrong item delivered.,,,,
353,sabe standard daw size smaller size naman pala sabihin mo mag add ng 1 size and for me hnd maganda quality para sa presyo,1,0,1,0,Small size and bad quality for its price,,,,
354,ok na din khit di kaya nng nasa actual photo na nkapost haha,1,0,0,0,Item issue but just ok,,,,
355,kulang na ng isa tapos same same pa mga design na binigay ayusin niyo trabaho niyo nasan yung white strawberry order ko,0,0,0,0,Missing items and incorrect designs,,,,
356,huwag na kayong mag settle sa mababang price ang chaka ng quality pls,1,0,1,0,Bad quality and affordable.,,,,
357,received all items naman kaso maninipis siya,1,0,0,0,Quality concern,,,,
358,wrong color variations i ordered 1 dark blue dark grey grey and black but i received 2 dark blue and 2 maroon which is not included in my order variation magbibigay pa kayo ng variation tapos hindi niyo rin pala susundin,0,0,0,0,Wrong color,,,,
359,na tatanggal agad wag kang sinungaling seller di po maganda sa business yan instead of 10m as advertised 56m lang sya di pa maganda packaging di tulad sa mga nauno kong order sa ibang shop tunay ngang dont settle for less,1,0,0,1,Incorrect length received and poor service from seller.,,,,
360,basag po un item inedit ko un rating kc hindi akin un item pnkakisuyo lng skin  ngyon lng nya na open and sadly basag cyasna marefund pa nmin sayang ang pera,1,0,0,0,Broken item.,,,,
361,panget nung payong nato mahal pa pink ang inorder ko  dalawang black ang dumating wag po kaung mgpost ng mga color kung wala pala kau dapat cnbi nio na lang black lahat ng payong nio hay naku scam n nman ako wag po kaung bumili dito sa seller,1,0,1,1,Wrong color and scammer seller,,,,
362,masyadong matubig and need pa ng curly para mas mahalata ang maganda sa knya is hindi nangingitim yong under eye pagka nag ttransfer,1,0,0,0,Bad quality,,,,
363,maling items ang pinadala mas mahal un binayaran ko hassle mag refund so ginamit ko nalang sa ibang place,0,0,1,0,Wrong product but more expensive,,,,
364,510 hindi sya ganun ka effective once na pinahid s lips mabilis mawala ung colortas mainit ung ramdam s lips,1,0,0,0,Ineffective product,,,,
365,yung boxer lang ang katulad sa mga picture pero the rest ibang iba hindi na ko oorder kung pwede lang walang star ang ibigay sa inyo hahaha,1,0,0,0,Wrong products delivered.,,,,
366,mali nmn po yong dumating sira pa maka disappointed po,1,0,0,0,Wrong item and defective.,,,,
367,white yung inorder ko black yung dumating hindi ata alam ng seller kung ano ang black at white na kulay,0,0,0,0,Wrong color delivered.,,,,
368,ang ganda po sana kaso 39 yung dumating eh size 40 po inorder ko at 40 pa yung nakalagay sa plastic,1,0,0,0,Wrong size delivered.,,,,
369,ang ganda nya at ang phone kaso mgaan lng sya fit nmn sa price sana sa susunod e bubble wrap nyo nman ung charger at earphone,1,0,1,0,Good product but need to improve packaging.,,,,
370,wag na wag kayo umorder dito ang seller walang kunsidreasyonpina cancel ko ang order gawa nga ng mali ang size pero dnedma nya at ipina ship parin regarding sa quality d maganda ang nipis,1,0,0,1,Bad quality,seller with no consideration,,,
371,kaloka ka seller  hirap mo kausap hahahah sabi ko black n white pero puro black to ekiss na kayo,0,0,0,1,Seller is difficult to talk to.,,,,
372,not the same with the description be honest po mga seller kace hindi pinupulot ang pera even it is small amount hindi naka bubble wrap kaya medyo baliko its not legit photochromic as you can see in my photos and videos there are no changes when its exposed to sunlight,1,0,0,0,Misleading description,bad packaging,,,
373,sabi nyo rechargable i expect na machacharge ko sya tas magagamit ko ng di nakasaksak ok lang sana kung walang battery kaso maglagay man ako ng battery wala padin talab since wala sya power supply sa battery di pa maayos packaging hay naku,1,0,0,0,Defective item and bad packaging,,,,
374,not stainless steel as indicated in their description manipis madaling mayupi kaya pagdating hindi na pantay not universal recommended for burners with same trivets as portable burners,1,0,0,0,Misleading description and product defect.,,,,
375,ang layo ng amoy sa binibili kong strawberry champagne not satisfied kaamoy ng bambini na pink,1,0,0,0,Not satisfied,,,,
376,pang kids po naklgay pero pang adult pinadala sakin  para sa kids ko pa nmn to pero sobrang sayang lang,1,0,0,0,Wrong item delivered.,,,,
377,0 am pangit walang sticker ndi pa responsive ung seller green bnli q pero ung takip blue ee di wow pag may nega comments talaga dpt ndi na tinatangkilik ehh kaka disspoint,1,0,0,1,Not responsive seller and item issue,,,,
378,isa lang nagana please pa refund po iisa lang gumagana umiilaw lang sya pero ndi mag play sound iisa lang gumaganaparefund naman masasayang lang kase pag ndi ko ginamit,1,0,0,0,One item is not working.,,,,
379,first time ko mag order sa shop nato nabasa ko ang mga feedback ok nmn kaya na paorder ako kaso super disappointed ako dahil nang dumating ang item same na kaliwa nakakainis tlaga pano ko to gamitin hayzz sana nmn pakicheck ng maayos if tama na ang item,1,0,0,0,Wrong item delivered,,,,
380,ok naman yung jogger napakatagal maship at ang tagal bago dumatingnkakadissappoint umorder dtokung alin nauna q inorder un pa pinakamatagal dumating di man lang nagreresponce si seller,0,1,0,1,Late shipping and seller does not respond,,,,
381,oks naman sna yung items kso kulang 4 pcs ang binayaran k 3pcs lng ang dumating sa akin,0,0,0,0,Missing item,,,,
382,im so disappointed to the product and specially to the seller why because i ordered 6 items pero nung dumating sakin 5 lang atska mali rin yung mga shades na nakalagay yung tan na orange ang shades pero pink pala hayssst,1,0,0,0,Wrong item and item missing.,,,,
383,hindi matched yung color na binigay ibang iba dun sa color chart,0,0,0,0,Wrong color,,,,
384,thank you po supppeerrrr ganda po nya maraming salamat at dahil maganda 5star kayo sa aki,1,0,0,0,Good product.,,,,
385,since mura sya you cannot expect na okay ang keyboard hindi swak ang pagtatype minsan nadodouble ang letters and have to click harder maingay din ang pagtatype pero if you want that way okay na rin overall okay sya na panandaliang gamit,1,0,1,0,Okay product for its price,,,,
386,bcoz i order color greybut black ang dumating pero okay ayus lang makapal,1,0,0,0,Wrong item delivered.,,,,
387,sayang pera ko sira ang phone hindi maka receive ng calls and text tapos kapag tanggal pag charge automatic lowbat,1,0,1,0,Defective item and waste of money,,,,
388,so disappointed seller kanina lng dineliver to tuwang tuwa pa namn ako ksi sobra lakas ng ilaw at fan dko ineexpect n sayang lng ung pera ko d2 ksi di nagcharge at wala bakal ung battery ang masaklap p d2 nilagy ko n knina ng order received,1,0,1,0,Defective item and waste of money,,,,
389,masakit sa ulo ung amoy iba sa ariana grande cloud ang amoy na nabili ko dati,1,0,0,0,bad smell,,,,
390,super disappointed i ordered bluepink but blueorange arrived huhu hassle na ireturn orange is never my color i dont like orange not my fave kahit man lng violet ang maling pinadala okay pa my faves are blue pink and purple and never orange,0,0,0,0,Wrong product and not favorite color,,,,
391,ano ba naman yan next time seller pakiayos naman ng mga items nyo tss,0,0,0,0,Item concern,,,,
392,not worth it mali ung item na dumating 2liter order q ang dumating 1100 liter lng dalawa pa nmn din bili,0,0,1,0,Waste of money and wrong item delivered.,,,,
393,di ito yung original creation spa kasi yung original meron syang strong scent na talagang nakakatulong sakin makatulog sorry pero dissapointed ako akala ko kc ito na yung original,1,0,0,0,Item issue not satisfied,,,,
394,okay sana kso ung order ku nung una ayaw nila irefund ang hirap nila mgrefund  di nmn aku mggalit kung ntanggap ku item ei kahit ibalik ku item nyu dina pwede ksi order din lng skin un  ung akala mu na tumubo ka nalugi kpa feeling ku sadya,0,0,0,1,Not satisfied on sellers service,,,,
395,cheap magkaibang size ang dumating kahit na mura lang ito sana naman they send the right order how am i suppose to wear this di pareho ng sukat tsk isang 38 and other one is 39,1,0,1,0,Size problem cheap item,,,,
396,ngayon lang ako magbibigay ng ganitong review for me yes mura siya pero yung quality ang layo ng nasa pic may nabilhan ako ng ganito mura din pero quality kaso walang size pra sa asawa ko dun kaya naghanap ako ibang shopayun epic fail pinambahay na lang namin,1,0,1,0,Cheap price product doesnt reach to the quality as compared to the actual,,,,
397,antagal nanga nadeliever my sira pa pati mga charger local hard touch pa,1,1,0,0,late delivered and product has damage,,,,
398,mabilis napaship pero hindi ko nagustuhan yung sa pajama nagsend si seller ng pic bago niya ship napansin ko parang pare pareho design message ko siya pero sabi iba iba daw pagdating 4pcs 2designs lng 2pcs per designnakakadisappoint kase sakin lahat,0,1,0,0,Fast shipping but incorrect designs delivered.,,,,
