Review #,Review,product,delivery,price,service,explanation,,,,,,
173,maayosss ang ganda niyaaa superbbbb ganda poo will buy againnngandaaa super ganda po niyaa for rainy and sunny dayyy wohoo,1,0,0,0,Highlights the product's aesthetic appeal and versatility for both rainy and sunny days.,,,,,,
174,mejo natagalan delivery idk about its quality kc binili ko sya pangraffle hehebuti umabot sa christmas party thank u seller,0,1,0,1,Notes the delayed delivery but expresses gratitude that it arrived in time for the Christmas party, thanking the seller.,,,,,
175,good quality magabda din pagkakabalot nila safe yung parcel mabilis din nadeliver thank you seller,1,1,0,1,Highlights the good quality, proper packaging, secure parcel, and fast delivery, thanking the seller.,,
176,excellent thankyou seller 2n1 stylus and pen,1,0,0,1,States that the product is excellent and thanks the seller.,,,,,,
177,nice ang cute ng item super nagustuhan ko pati ung color and all super sulit nung binayad ko magagamit ko sya pang matagalan super recommended ko sya sa mga naghahanap dyan na mura pero quality tlga order na kau dito worth it pera nyo bait pa ng rider and sellerlapit,1,0,1,1,Highlights the product's aesthetic appeal, cuteness, color, value for money, durability, recommendation, and the kindness of the rider and seller.
178,super bils dumtng i love it tama ang kulay,1,1,0,0,Notes the very fast delivery and correct color.,,,,,,
179,sobrang happy ko sa order hihi mura pero sobrang ganda ng quality omg gumagana sya thank you so much seller huhu sana lahat ng seller kagaya nyo maayos ang binibigay hehe more sales to come pp god bless,1,0,1,1,Expresses great happiness with the order, noting its cheap price, good quality, and functionality, thanking the seller and wishing them more sales.,,
180,maganda cya  at sobrang dikit din cya  ang bilis din cya dumating  thank you seller,1,1,0,1,Highlights the product's aesthetic appeal, strong adhesion, and fast delivery, thanking the seller.,,,
181,2nd time ordering to this shop and pramis hindi nakakabigo mabilis pa yung pagship at ang ganda ng quality thank u shopee,1,1,0,0,Notes the consistent satisfaction with the shop, fast shipping, and good quality.,,,,
182,soft soft an tela pero manipis yung tela pero perfect siya for top or under tshirt thank you seller,1,0,0,1,Comments on the fabric's softness and thinness, and thanks the seller.,,,,,
183,item received in good condition salamat shopee salamat kay seller at syempre salamat manong rider sa uulitin po,0,1,0,0,Notes that the item was received in good condition and thanks the platform, seller, and rider.,,,,
184,sobrang ok ng quality pangalawang order ko na matibay 200lbs ang timbang ko kayang kaya laking plus din nung side pockets,1,0,0,0,Highlights the excellent quality and durability, noting that it can support a weight of 200lbs.,,,,,
185,ang fancy nya tignan di mukhang 53 pesos 2 days bago dumating nakaabot pa ako sa free shipping bili ulit ako dito next time thank you seller more sales to come,1,1,1,1,Notes the product's fancy appearance, affordable price, and delivery time, thanking the seller.,,,
186,worth the price po very affordable nakabili na din po ako dati kaya yung binili ko naman po ngayon yung may 2 inch heels,1,0,1,0,Highlights the product's value for money and affordability.,,,,,,
187,thank you seller tama ang size but ang color mali but ok lang basta walang damage,0,0,0,1,Thanks the seller for the correct size but notes an incorrect color.,,,,,,
188,i liked it po worth the price and maganda po siya sakto lang sakin thank you po kahit medyo matagal thank you po ulit,1,1,1,1,Expresses a liking for the product, noting its value for money, aesthetic appeal, and good fit, and thanks the seller.,,
189,okay naman okay naman siya i think sulit na rin for its price maganda naman quality yun lang thank u seller and sa courier na nag deliver,1,1,1,1,States that the product is okay and worth its price, noting its good quality, and thanks the seller and courier.,,,,
190,thanx po ang ganda nya mkha matibay nmn po xa sna tumagal xaorder po ulit nextym,1,0,0,0,Thanks the seller and notes the product's aesthetic appeal, apparent durability, and hope for its longevity.,,,,
191,ang bilis dumating ng parcel and ang ganda ng fake nails sobrang kapit din ng glue halos ayaw nang kumawala sa kuko ko sa sobrang excited ko nalagay ko fake nails ko nang hindi ko pa naalis yung nail polish kaya nadumihan yung iba pero overall sulit talaga til next,1,1,1,0,Notes the fast delivery, aesthetic appeal of the product, and strong adhesion of the glue, emphasizing its value for money.,,,
192,salamat seller okay naman po send ninyo productssalamat din rider,0,0,0,1,Thanks the seller for sending the product and thanks the rider.,,,,,,
193,thankyou seller bilis lang dumating really satisfied buyer here sa uulitin po thankyou thankyou kudos,0,1,0,1,Thanks the seller for the fast delivery and expresses satisfaction as a buyer.,,,,,,
194,good quality comfortable to wear cheap price my orders arrived complete and not damaged and im glad because the seller is responsive i love the quality and its really comfortable to wear thank you seller and kay kuyang nagdeliver imma buy again next time,1,1,1,1,Highlights the product's good quality, comfortable wear, cheap price, completeness, lack of damage, and the seller's responsiveness, thanking the seller and delivery person.
195,try pa lng kung fast charger nga sya mabilis din ang deliver sana fast charger sya,1,1,0,0,Notes the fast delivery and hopes that the product is indeed a fast charger.,,,,,,
196,durable super ganda po nang items at sobrang worth it nito mura lg nang mabili ko noong 1010 bilis din ng shipping salamat po,1,1,1,0,Highlights the product's durability, aesthetic appeal, value for money, cheap price, and fast shipping.,,
197,legit legit nice sounds matagal malobat i order many may gift sa friend,1,0,0,0,Confirms the product's legitimacy, good sound quality, and long battery life.,,,,
198,super ganda ng 1st picture and tama ang size also for the second 1 my orig size was 3940 pero ang supreme size 40 lng order ko size 41 dumating super laki ahay tapos rubber sya and ok naman at magaan sa paa un lang mali size na napadala dto,1,0,0,0,Notes the aesthetic appeal and correct size for one item, but comments on the incorrect size and material of another item.,,,,,
199,ang cute tsaka ang laki what you see is what you get talaga highly recommended item for your babies mga mamiii,1,0,0,0,Highlights the product's cuteness and size, affirming its accurate representation and recommending it for babies.,,,,,
200,hala ang ganda nya sa personal kasu medjo maliit pero good items naman thank you sa legit na tumbler kay i give you 5 star,1,0,0,0,Expresses appreciation for the product's aesthetic appeal, although slightly small, and confirms its legitimacy.,,,,
201,good maganda sya para sa price nya happy si baby thankz seller 5 star ka talaga sakin,1,0,1,1,,,,,,,
202,super good maganda sya ang linaw ng soundsuulit at uulit aq bumili pwd pang giftthank u seller,1,0,0,1,,,,,,,
203,super cute kaso super haba nung isa medj oa na for me pero ok naman putulan ko na lang ambilis rin maideliver which is good rate ko 5 star dahil don,1,1,0,0,,,,,,,
204,soft maganda yung product soft yung tela at parang wala ka lang suot kaya hindi nakakairita sa balat baka bumili ulit ako salamat seller,1,0,0,1,,,,,,,
205,nice fast and smooth delivery considering its from overseas no damage and correct sana hindi masira agad thank you,1,1,0,0,,,,,,,
206,sobrang bilis ng transpo kahit bagyuhan ko inorder accomodating ung seller she even sens me the actual image of the item,0,1,0,1,,,,,,,
207,ang ganda sana kaso malaki pala sakin size 38 pero oks na din para may allowance bet na bet ko yung kulay at taas niya thank youuu,1,0,0,0,,,,,,,
208,oil order received matagal na ship out at di sya ganun kaamoy ng cloud but understandable naman for its price kaya nagulat ako bat ang mura tumatagal naman yung amoy sa damit thank you seller at kay rider,1,1,1,0,,,,,,,
209,havent tried it yet but i imediately noticed that kulang ng isang order yugn anastasia eyebrow brush wala,1,0,0,0,,,,,,,
210,nice maganda very affordable comfy sa paa sakto ang kulay nag send pa ng picture bago ipadala thank you seller  visayas jt rider god bless,1,0,1,1,,,,,,,
211,maganda naman for its price kaso magkadikit yun cup kaya di ko maadjust kung pano ko gugustuhing takpan and isa pang off is yung strap maikli yung strap and masyadong magkadikit yung dalawang strap over all maganda parin pero tinanggal ko nalang yung strap para mas maganda tignan,1,0,1,0,,,,,,,
212,not bad at all may konting damage at yung tela ng sweater medyo manipis pero all good naman,1,0,0,0,,,,,,,
213,lakas nang hangin worth the price,1,0,1,0,,,,,,,
214,i lov it thanku lord okay nmn sya manipis pero oks lng dahil sobrang mura nmn good for its price,1,0,1,0,,,,,,,
215,okay na sya sa 300 overall natuwa naman ako pero kinakaban lang ako sa kasi baka mag crease na agad pag gamit ko baka yun yung unang masira pero well see ang bilis rin ng shipping 2 days lang andito na,1,1,1,0,,,,,,,
216,nice one complete cya sunod ulit,1,0,0,0,,,,,,,
217,good ok nan sya malakas hangin kaso yung saksakan ng charger mahirap masikippero salamat seller at mabilis ang dating nya at kay ridergod bless,1,1,0,1,,,,,,,
218,maganda yung quality hindi manipis maganda rin yung kulay at texture medyo matagal lang dumating but overall okay naman,1,1,0,0,,,,,,,
219,810 yung plum ang inorder ko pero parang orange yung laman based sa mga nakita ko is blackviolet yung loob nya hindi ko alam bakit ganito laman nung sakin effective naman sya kapag nilalagay sa cheeks pero sa lips hindi masyado kase pagbura ko konti nalang natira,1,0,0,0,,,,,,,
220,1010 mabilis agad nakarating thankyou try kona to hehe,0,1,0,0,,,,,,,
221,super love it ang bango niya,1,0,0,0,,,,,,,
222,maganda naman yung payong parang di siya masyado durable yung frame niya pero maliit talaga siya and magaan thanks seller,1,0,0,0,,,,,,,
223,though incomplete na receive q vs my order ill still give 5 kc very responsive s concern c seller khit mdyo delayed minsan mag reply pro ok lng kc may nka specify nmn n time limit at s dami nrin cguro ng pa order kya nagkakalituhan nrin lastly after requesting,0,1,0,1,,,,,,,
224,super well pack safe na safe pangatlong order ko nato sana maka wholesale ako,0,0,0,0,,,,,,,
225,received item in good condition maganda ang quality well packaged complete items thank you so much happy with the purchase,1,0,0,0,,,,,,,
226,1010 thank you seller ang bilis maship hahahahahah ang cute ng payong and mukha namang matibay hehe thankyouuuuu 333 nagustuhan ng mom ko baka mag order rin sya,1,1,0,1,,,,,,,
227,2nd order ko na toh ang gandaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa di ako binigo ni seller nag send pa sya ng pic bgo ideliver thank you seller thank you din ky kua rider,1,0,0,1,,,,,,,
228,anganda nya argkk sakto lang ung nipis ng tela sa amount of prize definitely order ulit ako kong magkamonwy hwhehehehwhehe,1,0,1,0,,,,,,,
229,may pagkaoil mabait si seller bago nya ipaship sesendan muna kayo ng photo worth it ang product maraming salamat po,1,0,0,1,,,,,,,
230,thankyou po ang ganda ang sarap sa paa malambot sa uulitin po khdndnskskxkcjvj jd d ksksjdjr t f sjksjs d rbskskd rjforoend,1,0,0,0,,,,,,,
231,gandaaaaa sakto sa junakis ko may konting allowance para pag may medyas the best ganda salamat,1,0,0,0,,,,,,,
232,ang ganda ng shoes kasya lng sa baby ko  size 23 14cm super cute,1,0,0,0,,,,,,,
233,thank you seller order received buti nagadd po ako ng size normal size ko is 43 sinunod ko ang reviews dito sakto lang siya ok naman for its price soft sole,1,1,1,1,,,,,,,
234,hindi siya yung matigas na plastic yung material niya is like malambot yung parang sa mga tsinelas for its price okay naman na siya,1,0,1,0,,,,,,,
235,ang cute tapos napakamura pa nya solid 10 hehe ang bilis pa maship out at madeliver maraming salamat po,1,1,1,0,,,,,,,
236,ang bilis dumating ang ganda ng mga slippers makapal din yung sole ganda ng color sana matibay pero mukhang matibay naman thank you po,1,1,0,0,,,,,,,
237,super ganda ng order ko na to at super satisfied din ako sa quality at sa paghandle ni seller at ng courier arrived super early nice di ko inexpect salamat wellpacked sya kaya oks hindi nasira yung item kasi maayos sya nakabalot no damage sa packaging din good quality complete,1,1,0,1,,,,,,,
238,na try ko na kasi ito kaya nauna pa tong order ko na to kesa sa kabilang shop ang ganda thank you actually naiwan ko kasi sa taxi nun nag baguio ako un una ko ganito kaya ito order ulit mas mura kesa sa aqua flask,1,0,1,0,,,,,,,
239,ang bilis dumating and very secured yung product excited na ako gamitin since ang ganda ng kulay hindi dull will order again soon hahahahah,1,1,0,0,,,,,,,
240,4th or 5th time ko na umorder and still ang gaganda ng quality thankyouuu seller sauulitinn,1,0,0,1,,,,,,,
241,good ganda nya sa lips hindi dry smooth at parang natural lips lng kulay lakas maka fresh bet na bet ng junakis kong ngdadalaga,1,0,0,0,,,,,,,
242,nice maganda naman sya  not responsive lang yung seller kahit online ignore lang yong message ko anyways thankyou,1,0,0,1,,,,,,,
243,i like it got my order already but the perfect super bango i love it  thank you seller at ni kuya rider,1,0,0,1,,,,,,,
244,ok nmn mabilis malowbat white inorder ko pero green ung dumating,1,1,0,0,,,,,,,
245,pang 5th time ko ng order sa shop na tomaliit ang sizes ng bra kaya laging maglagay ng allowancemaganda ang itemstenk u,1,0,0,0,,,,,,,
246,quality is ok pero yung structure nya parang hindi magtatagal para kasi syang purong foam not tela na tela talaga haha but ang ganda nya in terms of magtatagal ba ahmmm well see,1,0,0,0,,,,,,,
247,complete order maganda ang tela para saken  sakto lang sa asawa ko po kase strech sya yung isa nasuot na ng asawa ko  thank you seller and kuya rider,1,0,0,1,,,,,,,
248,ang tagal dumating umabot ng 2 weeks pero na ship nman agad ni seller ang tagal lang naidelever almost 2 weeks hndi na galaw sa warehouse ni shopee kainis tagal na lagi mag deliver ni shopee,0,1,0,0,,,,,,,
249,maganda sia masarap isuot at affordable thank u seller at kay kuya rider for sure will order again,1,0,1,1,,,,,,,
250,amazing ang ganda neto pangalawang order ko na kaso napansin ko is hindi same yung size nila mas mataas yung isa pero mataba yung isa but overall maganda mura pa,1,0,1,0,,,,,,,
251,bilis ko nakuha ordered 99 received 911 dto sa norte the free nya ung nail file will edit review pag nalagay ko na,0,1,0,0,,,,,,,
252,very good 3rd time ko na mag order ng ganito at satisfied talaga ako sa quality maganda walang damage tama ang size at bilis ng shipping ng seller at delivery ng jtsalamat sa seller at sa shopee,1,1,0,1,,,,,,,
253,pang ilan order kona dito maganda talaga gamitin nagustuhan din ng mga classmate ko thank you seller order ulit ako,1,0,0,1,,,,,,,
254,1010 okey po cxa good condition at walang damage thanks to seller at sa nag deliver god bless pomaganda po cxa,1,0,0,1,,,,,,,
255,thank you seller wala naman pong damage yung item,1,0,0,1,,,,,,,
256,pangalawa ko na ng order sa shop na to same sandals din i will surely order again,0,0,0,0,,,,,,,
257,tama po lahat ng pinadala nila trusted na talaga ko sa shop na to ang ganda ng tela ng dress malambot siya nagustuhan ni buyer thank you will order again po,1,0,0,0,,,,,,,
258,thankyou seller thanjs din sa rider love it,0,0,0,1,,,,,,,
259,thanyou seller okay lnag naman yung jogging pants kasyang kasya sa bibigyanorder kami ulitmaganda yun fit niya mura pa ditotahnkyouthankyou,1,0,1,0,,,,,,,
260,i immediately sent them the video but they are not responsive at first they didnt gave me a refund sayang pera,0,0,1,1,,,,,,,
261,matibay maganda ang pagkakagawa seamless talaga walang run bumili na rin kayo guys sobrang sulit as in will order more for gifts,1,0,1,0,,,,,,,
262,sakto sakin maraming salamat malambot sya and good quality for the price sana tumagal sakin to and bibili ulit ako dito sa shop ng pants na to,1,0,1,0,,,,,,,
263,nagandahan ako at will order again mabilis k lng na tanggap din hibde nako naka pag video,1,1,0,0,,,,,,,
264,1010 ang cute ng product nagustohan ko thank you seller,1,0,0,1,,,,,,,
265,i just want to say thank you shoppee for bringing a good quality order maganda po siyaorder uli aq maganda po ung productmabuksan ko tuloy ung mga dting messege koall working din pti charger magndang pang back up phone ito,1,0,0,0,,,,,,,
266,thank youuuu super happy since good condition naman lahat and most especially nagana lahat and walang deffective hopefully mas makapal lang sana bubble wrap next time thank you,1,0,0,0,,,,,,,
267,mystery pouch recieved sobrang lapad kaso d ako fan ng anim pero still worth d try baka mpagpaperahan pa still happy customer thank you,1,0,0,0,,,,,,,
268,the big size good nmn lahat medyo madali lang ito malobat wala rin itong nkalagay na fragile kaya nglala aq n bka madamage pero okay nmn,1,0,0,0,,,,,,,
269,8 sobrang mgkaiba yung color compare sa picture yung blue ang nka post is light blue pero dumating dark blue and mejo malaki pala sya which is okay lng quality hnd naman manipis kya goods sakin yun ang ayoko lang is yung pinaka handle kung mkikita nyo prang pinampalo,1,0,0,0,,,,,,,
270,tatlong mystery pouch pare parehas ng nakuha pinapaubos lang yunh stocks na di mabenta,1,0,0,0,,,,,,,
271,kasyang kasya and ganda ng fit mukhang okay naman lahat ng items i bought bulk para tipid sa sf thanks seller sa complete and fast delivery,1,1,0,1,,,,,,,
272,okay thank you okay naman ang quality sakto sa price salamat po seller patu po sa jt auper fast delivery talaga,1,1,1,1,,,,,,,
273,rubber thank you lala korean shoes and sandals size 38 po yan nag add ako 1 size s brown excellent quality well packaged item shipped immediately very accommodating seller will order again god bless,1,1,0,1,,,,,,,
274,maganda sya legit na legit ang hirap lang talaga iopen ung front cover pero nakaya naman buksan ng hindi nasisira ung cover ahehehe,1,0,0,0,,,,,,,
275,maganda sya kaso medyo dipa ako sanay gamitinthe item is in good condition den thankyou seller im satisfied with your item,1,0,0,1,,,,,,,
276,satisfied with the product wala syang damage at naideliver ng maayos legit na phone size at magaan pang single lang talaga sya,1,1,0,0,,,,,,,
277,ang bilis dumating inorder ko nung 99 nakalagag dun preorder at delivered on oct diko inexpect na ganun kabilis functioning well i hope magtagal at effective ito,1,1,0,0,,,,,,,
278,1010 medyo malaki ung naorder ko peru okay lang mablis naman lumaki paa nya super ganda wala akong masabi thankyou seller nag messege din sya bago iship order ko godbless seller and sa rider,1,1,0,1,,,,,,,
279,mali yung nalagyan ko ng rate hahahaha this is working and very cute product buta ne hahahaha thank you seller and shoppee and to the delivery man,1,0,0,1,,,,,,,
280,sulllliiiitttt pooo ung pinambayad  ganda po ng item sakto din po sa ordered na color at size thanks much po,1,0,1,0,,,,,,,
281,ok ok yung item kaso mali yung naideliver na kulay saken ok naman pero sana next time kung ano yung order masunod thank you parin sa seller mabilis din dumating delivery,1,1,0,1,,,,,,,
282,good quality fast delivery okay naman siya and mura pa thank you cute ng square pants and even yung pajama hindi nga lang magkakapareho ng size yung pajama,1,1,1,0,,,,,,,
283,maganda ang item mabait din si seller although hindi naipadala yong kulang na sando before laban lang responsive din,1,0,0,1,,,,,,,
284,1010 thanks po seller ang ganda po ng item sulit po ang bayadorder po ako ulit dito sa store ninyokuya rider thank you din,1,0,1,1,,,,,,,
285,my 3rd time to order at laging okay at walang damages ang mga tumblers,1,0,0,0,,,,,,,
286,bilis dumating murang mura pa po dami ng nude color na pagpipilian mabait din kausap yung seller,0,1,1,1,,,,,,,
287,aywan ko may bukas yung parcel kaya mabaho matagal bago nalayas ang amoy pero yon maganda matibay,1,1,0,0,,,,,,,
288,medyo mahina signalobserve ko pa,1,0,0,0,,,,,,,
289,worth it budgetable tinamad lang ako mag review pero super ganda po nang product gusto nang nanay ko hehe,1,0,1,0,,,,,,,
290,1010 napakaganda malambot sa paa ng bata sobrang magustuhan ng baby ko at lalo na ako ganitong klase hinahanap kong sapatos bili ulit ako sa sunod mas mlki nman size 27 sa 2 years old ko sakto lng gnda nkakatuwa mura na sulit kapa thank u s shop na ito,1,0,1,0,,,,,,,
291,very nice thank you po seller very nice at wlang sira may free stickers pa,1,0,0,1,,,,,,,
292,thank you seller and rider sana tumagal at malinaw ang sounds,1,0,0,1,,,,,,,
293,umbrella r not mineits for my kapit bahay she just ask me a favor to buy her the sme umbrella i havethank u seller and to the delivery man,0,0,0,1,,,,,,,
294,ang ganda po walang damagethankyou seller,1,0,0,1,,,,,,,
295,good satisfied costumer here kahit medyo matagal dumating,0,1,0,0,,,,,,,
296,very comfy suotin nung jogger malambot siya and yung brief naman is sakto lang kompleto din yung brief na twelve pieces,1,0,0,0,,,,,,,
297,cute and functional naman pero ilan days lang yun battery better bili ng heavy duty thank you,1,0,0,0,,,,,,,
298,maayos naman ang item perfect ang size para hindi agaw eksena sa loob ng bag makapal ang tela yung stick lang niya medyo mapayat na sa dulo pang solo lang din ang size satisfied naman kami,1,0,0,0,,,,,,,
299,ang ganda this is my first time na umorder dito sa shoppe ng bra kasi natatakot ako baka malaki dumating lalo nat diko alam size ko kasi flat chested ako so tinry ko umorder neto  tamang tama lang sya bagay sya sa mga flat chestedteenager nkaka dissapnt lang kasi,1,0,0,0,,,,,,,
300,lahat nang kamuha neto na item ma pa mura or ma pah mall pa yan same quality hindi makapal pero di naman ganyan ka nipis na kita na ung sinag nang araw buy at your own risk kasi hindi naka bubble wrap buti na lang hindi basag at yan sa,1,0,1,0,,,,,,,
301,this the second time i order this item to this shop maganda ung quality ng item nagustuhan ko xa effective din xa and very comfy,1,0,0,0,,,,,,,
302,this is the first time maka order ako nitong gantong style maganda din siya and di din ako nabigo sa quality niya gustong gusto ko din to,1,0,0,0,,,,,,,
303,ang ganda rin nito rubber siya pero for me mukhang okay naman yung quality will order again ibang variation naman hehe sa sizing naman na to nagstick lang ako sa size ko tho it depends pa rin siguro sa paa niyo mahaba at payat yung paa so i decided not,1,0,0,0,,,,,,,
304,thank you shopee 1111 nakabili aq ng mura at magandang mosquito net for my babyang ganda niya kahit medyo malambot siya sana magtagal to na magamit,1,0,1,0,,,,,,,
305,good maganda sya nagustuhan ko at ng anak ko sa susunod ulit salamat shopee  seller more benta to come,1,0,0,1,,,,,,,
306,thank you so much po ang gaganda po nagustuhan ko po sulit na sulit po for shipping at fast delivery din po i will order again,1,1,1,0,,,,,,,
307,ok ang quality mura at mabilis dumating ang mga items im so happy with my purchase will surely order again,1,1,1,0,,,,,,,
308,1010 dumating yung boots ng nakabox good job seller ang di ko matangap yung tagal ng shipping eh kapag kasi nasa qc hub na yung parcel ko within the day or next day na dadating yung parcel ko ngayon nasa qc hub na umabot pa din ng 5 days bago,0,1,0,1,,,,,,,
309,buti sakto sakin haha yung black muntik na mabitin ewan ko lang sa grey di ko pa nasusuot ok na to panggamit sa araw araw na byahe thank you seller at sa rider,1,0,0,1,,,,,,,
310,item received in good condition and complete very affordable mga item sa shop na ito at magaganda yung mga item hinding hindi kayo magsisisi sa pagorder hindi masasayang ang pera ninyo excited na akong magamit ni baby mga inorder ko thank you seller and shopee sa good service godbless,1,0,1,1,,,,,,,
311,receive ko na po ang ganda ng mga kulay kahit hindi nasunod yung kulay na gusto ko expected ko naman yun kasi nagsabi agad si seller thank you seller sa uulitin po thank you din sa shopee at sa jnt na nagdeliver godbless po,1,0,0,1,,,,,,,
312,super sulet mura na maganda pa salamat seller at sa shoppee,1,0,1,1,,,,,,,
313,good thankyou seller try ko kahapun walang oily and sticky salamat seller and kuya rider na always suki na namin,1,0,0,1,,,,,,,
314,good quality matibay din kaya nagustuhan ng mama ko will order again para naman sa hipag ko ibang kulay naman para magkaiba kami thank you,1,0,0,0,,,,,,,
315,mahaba at mbigat maayos nrin kc un bigat dagdag sa bigat nd mahangin agad german kasi sia gusto ng anak ko thankyou seller at rider,1,0,0,1,,,,,,,
316,malambot sya sa paa mejo malapad lang tignan for my size which is my fault happy pa rin nman ako with what i purchased thank you seller,1,0,0,0,,,,,,,
317,trusted shop when it comes to bras ordered many times here maliit lng sizing nila kaya need mag adjust overall maganda quality ng bras thank you sis till next,1,0,0,0,,,,,,,
318,thank you so much seller pinaka the best na nabili ko because very much pretty and comfortable and ang ganda nung strap not itchy sa balat,1,0,0,0,,,,,,,
319,all good bilis 1 day lang na recieve ko na agad order order nadin kayo,0,1,0,0,,,,,,,
320,gandaaa basta post ni idol  ko yan sana lagi kang active ah para my  likekana my comment kapa,0,0,0,0,,,,,,,
321,complete naman yung order ko correct colors din pero di ko pa nasukat kung exact ba talaga dun sa size sa description overall okay naman siya wala din namang gusot thank you po sa seller,1,0,0,1,,,,,,,
322,mganda ung shoes mlambot mbilis din dumtingsakto din ang sizethnk u,1,1,0,0,,,,,,,
323,maganda sya worth the price thank you seller,1,0,1,1,,,,,,,
324,nicegreat sellergood jobok po ung nabili kothank youlegit to,1,0,0,1,,,,,,,
325,1010 youll never thought that its price is below a 10000 when you personally have the item already kasi its so comfortable on my feet and the material uses a great quality and durable for sure i am size 37 but since malapad yung pa ko i added 1 size,1,0,1,0,,,,,,,
326,the pants were good sakto lang sa price ang item mabilis rin mag ship si seller and complete and order ko and for that i recommend this shop thank you for the service god bless,1,1,1,1,,,,,,,
327,kahit paano tumatagal naman po ang amoy kahit maghugas ako nang kamay andon paring yung amoy niya my order just arrive and im so grateful to the seller kasi kung ano ang order ko yon ang dumating tska naka double bubble wrap pa para safe talaga ang product thank you,1,1,0,1,,,,,,,
328,goods for its price oky nmn kso mali size nao4der ko sobrang sikip wla allowance,1,0,1,0,,,,,,,
329,thank you po seller will order again hehe akala ko d aabot sa xmas my santa freebie pa salamat shopee,0,0,0,1,,,,,,,
330,hanggang pang 1year old na ata to eh ang laki thanks nagustohan ko kaso wala na kami mahigaan ng asawa ko kasi sakop niya na kalahati ng kama namin,1,0,0,0,,,,,,,
331,malinaw maganda quality and sounds very clear easy to use and to connect from my phone convenient and nice cute and very light well recommended,1,0,0,0,,,,,,,
332,maganda po talaga ang telamasarap talaga isuot daw sabi ng mga anak kopara sa kanila talaga yunmabuti at may choices sa size nyasalamat sellerwill order again po if kailangan ulitsalamat,1,0,0,1,,,,,,,
333,all items that i ordered are in very good condition thank you seller  shopee and courier keep it up stay safe and god bless,0,0,0,1,,,,,,,
334,gumagana naman daw sabi ng husband ko sana magtagal good buy ilalagay namin sa room ng eldest ko para naman gamitin nya room nya,1,0,0,0,,,,,,,
335,durable the tumbler ay maganda and malaki super worth it yung pera mo and mukhang tatagal naman siya at mabilis naship,1,1,1,0,,,,,,,
336,safe po ang pag ka package nag sesend si seller ng pic bago ship mabango sya,1,1,0,1,,,,,,,
337,great lightweight fast delivery kasya sa mga anak ko suppper nice and magaan lang may allowance ang size na pinili ko para kasya talaga superb and very affordable thank you  recommended store,1,1,1,1,,,,,,,
338,what is this this is not the design i ordered this ks light pink and it has star prints idk where to put this now plus theres dents on it u didnt give me e the right design tapos may dents pa,1,0,0,0,,,,,,,
339,maganda lahatcomplete order 5 star ka sa akin will order again,1,0,0,0,,,,,,,
340,very good items received ang cute napakacolorful at ang gaganda ng design thanks seller,1,0,0,1,,,,,,,
341,simple i love the material exactly the reason why i ordered this plus the color is very pretty too sayang nga lang kasi dapat large pala binili not medium its kinda small to me but oki nadin kasi its stretchable thank you for the great product will order again,1,0,0,0,,,,,,,
342,good maganda yung sapatos hindi naman mahirap maglakad pag suot ayos din yung size tama naman siya sakin thanks po,1,0,0,0,,,,,,,
343,good functioning naman sya ng maayos at mabilis din simple slick at i think mag tatagal sya for its price worth it na sya mabilis din delivery and well packed thankful and definitely will order again maraming salamat sa uulitin,1,1,1,0,,,,,,,
344,very satisfied thankyou seller sa safe na pag pack ng aking order,0,0,0,1,,,,,,,
345,the sound is louder in the right inear speaker compared to the left inear it is unbalanced but of course considering the price of 195 i could say this is still way better than that of lenovo na 400 pesos mahigit pero sira agad,1,0,1,0,,,,,,,
346,thank you seller order received maganda ang quality secured din ng dumatong bagay talaga sa bahay will order again will oder again,1,1,0,1,,,,,,,
347,thank you sellersa susunod order po uli akomukang matibay maganda ang kulay at mukang mamahalin,1,0,0,0,,,,,,,
348,nalalakasan hangin tapos di pa maingay almost 3 weeks bago dumating yung product pero ayos lang ang ganda naman ng fan tuwa pamangkin ko sobra may fan na siya pangschool ty seller,1,1,0,1,,,,,,,
349,very good tama lahat ng inorder koahm medyo matagal ngalang pero worth it heheh and btw teng kyu kay kua rider ang kyut niu po,0,1,0,0,,,,,,,
350,it takes 3 weeks to be delivered but worth the wait legit item and ang ganda bought it for my gf hope she likes it,1,1,0,0,,,,,,,
351,goods good na good bilis pa dumating thank you mukang matibay naman sana tumagal,1,1,0,0,,,,,,,
352,pang second time ko n umorder ng wifes nato maganda siya gmit slmat seller slamt rider matulin siyang dumting,1,1,0,1,,,,,,,
353,gandaa and nacucurl na ung lashes kahit hindi pa ginagamitan ng curler,1,0,0,0,,,,,,,
354,i really like it  sobra its really comfortable in me naupset lang ako since i found the other design is missing but its not a big issue for me i wanna try some of the variati ons soon thanks,1,0,0,0,,,,,,,
355,hindi kuna napicture pero ok naman po 5 start kayo sa akin salamat po,0,0,0,0,,,,,,,
356,thank you po seller ang ganda sobra sa uulitin po ulit mbait c seller at c rider,1,0,0,1,,,,,,,
357,thank you seller safe na safe yung items kaso nag lick lang yung isa huhu,0,0,0,1,,,,,,,
358,i love these jogging pantsthe quality is goodthe price is so affordablethank you supplier and shopeei will surely order again next time mabuhay,1,0,1,0,,,,,,,
359,ok thanks shoppeang bilis dumating,0,1,0,0,,,,,,,
360,blackwhiteblack ok isuot nakakarelax ng paa malambot ang guma overall ok siya thank you seller,1,0,0,0,,,,,,,
